"","Group","Result"
"933","Intervention","Vaccine"
"934","Intervention","Vaccine"
"935","Intervention","Vaccine"
"936","Intervention","Vaccine"
"937","Intervention","Vaccine"
"938","Intervention","Vaccine"
"939","Intervention","Vaccine"
"940","Intervention","Vaccine"
"941","Intervention","Vaccine"
"942","Intervention","Vaccine"
"943","Intervention","Vaccine"
"944","Intervention","Vaccine"
"945","Intervention","Vaccine"
"946","Intervention","Vaccine"
"947","Intervention","Vaccine"
"948","Intervention","Vaccine"
"949","Intervention","Vaccine"
"950","Intervention","Vaccine"
"951","Intervention","Vaccine"
"952","Intervention","Vaccine"
"953","Intervention","Vaccine"
"954","Intervention","Vaccine"
"955","Intervention","Vaccine"
"956","Intervention","Vaccine"
"957","Intervention","Vaccine"
"958","Intervention","Vaccine"
"959","Intervention","Vaccine"
"960","Intervention","Vaccine"
"961","Intervention","Vaccine"
"962","Intervention","Vaccine"
"963","Intervention","Vaccine"
"964","Intervention","Vaccine"
"965","Intervention","Vaccine"
"966","Intervention","Vaccine"
"967","Intervention","Vaccine"
"968","Intervention","Vaccine"
"969","Intervention","Vaccine"
"970","Intervention","Vaccine"
"971","Intervention","Vaccine"
"972","Intervention","Vaccine"
"973","Intervention","Vaccine"
"974","Intervention","Vaccine"
"975","Intervention","Vaccine"
"976","Intervention","Vaccine"
"977","Intervention","Vaccine"
"978","Intervention","Vaccine"
"979","Intervention","Vaccine"
"980","Intervention","Vaccine"
"981","Intervention","Vaccine"
"982","Intervention","Vaccine"
"983","Intervention","Vaccine"
"984","Intervention","Vaccine"
"985","Intervention","Vaccine"
"986","Intervention","Vaccine"
"987","Intervention","Vaccine"
"988","Intervention","Vaccine"
"989","Intervention","Vaccine"
"990","Intervention","Vaccine"
"991","Intervention","Vaccine"
"992","Intervention","Vaccine"
"993","Intervention","Vaccine"
"994","Intervention","Vaccine"
"995","Intervention","Vaccine"
"996","Intervention","Vaccine"
"997","Intervention","Vaccine"
"998","Intervention","Vaccine"
"999","Intervention","Vaccine"
"1000","Intervention","Vaccine"
"1001","Intervention","Vaccine"
"1002","Intervention","Vaccine"
"1003","Intervention","Vaccine"
"1004","Intervention","Vaccine"
"1005","Intervention","Vaccine"
"1006","Intervention","Vaccine"
"1007","Intervention","Vaccine"
"1008","Intervention","Vaccine"
"1009","Intervention","Vaccine"
"1010","Intervention","Vaccine"
"1011","Intervention","Vaccine"
"1012","Intervention","Vaccine"
"1013","Intervention","Vaccine"
"1014","Intervention","Vaccine"
"1015","Intervention","Vaccine"
"1016","Intervention","Vaccine"
"1017","Intervention","Vaccine"
"1018","Intervention","Vaccine"
"1019","Intervention","Vaccine"
"1020","Intervention","Vaccine"
"1021","Intervention","Vaccine"
"1022","Intervention","Vaccine"
"1023","Intervention","Vaccine"
"1024","Intervention","Vaccine"
"1025","Intervention","Vaccine"
"1026","Intervention","Vaccine"
"1027","Intervention","Vaccine"
"1028","Intervention","Vaccine"
"1029","Intervention","Vaccine"
"1030","Intervention","Vaccine"
"1031","Intervention","Vaccine"
"1032","Intervention","Vaccine"
"1033","Intervention","Vaccine"
"1034","Intervention","Vaccine"
"1035","Intervention","Vaccine"
"1036","Intervention","Vaccine"
"1037","Intervention","Vaccine"
"1038","Intervention","Vaccine"
"1039","Intervention","Vaccine"
"1040","Intervention","Vaccine"
"1041","Intervention","Vaccine"
"1042","Intervention","Vaccine"
"1043","Intervention","Vaccine"
"1044","Intervention","Vaccine"
"1045","Intervention","Vaccine"
"1046","Intervention","Vaccine"
"1047","Intervention","Vaccine"
"1048","Intervention","Vaccine"
"1049","Intervention","Vaccine"
"1050","Intervention","Vaccine"
"1051","Intervention","Vaccine"
"1052","Intervention","Vaccine"
"1053","Intervention","Vaccine"
"1054","Intervention","Vaccine"
"1055","Intervention","Vaccine"
"1056","Intervention","Vaccine"
"1057","Intervention","Vaccine"
"1058","Intervention","Vaccine"
"1059","Intervention","Vaccine"
"1060","Intervention","Vaccine"
"1061","Intervention","Vaccine"
"1062","Intervention","Vaccine"
"1063","Intervention","Vaccine"
"1064","Intervention","Vaccine"
"1065","Intervention","Vaccine"
"1066","Intervention","Vaccine"
"1067","Intervention","Vaccine"
"1068","Intervention","Vaccine"
"1069","Intervention","Vaccine"
"1070","Intervention","Vaccine"
"1071","Intervention","Vaccine"
"1072","Intervention","Vaccine"
"1073","Intervention","Vaccine"
"1074","Intervention","Vaccine"
"1075","Intervention","Vaccine"
"1076","Intervention","Vaccine"
"1077","Intervention","Vaccine"
"1078","Intervention","Vaccine"
"1079","Intervention","Vaccine"
"1080","Intervention","Vaccine"
"1081","Intervention","Vaccine"
"1082","Intervention","Vaccine"
"1083","Intervention","Vaccine"
"1084","Intervention","Vaccine"
"1085","Intervention","Vaccine"
"1086","Intervention","Vaccine"
"1087","Intervention","Vaccine"
"1088","Intervention","Vaccine"
"1089","Intervention","Vaccine"
"1090","Intervention","Vaccine"
"1091","Intervention","Vaccine"
"1092","Intervention","Vaccine"
"1093","Intervention","Vaccine"
"1094","Intervention","Vaccine"
"1095","Intervention","Vaccine"
"1096","Intervention","Vaccine"
"1097","Intervention","Vaccine"
"1098","Intervention","Vaccine"
"1099","Intervention","Vaccine"
"1100","Intervention","Vaccine"
"1101","Intervention","Vaccine"
"1102","Intervention","Vaccine"
"1103","Intervention","Vaccine"
"1104","Intervention","Vaccine"
"1105","Intervention","Vaccine"
"1106","Intervention","Vaccine"
"1107","Intervention","Vaccine"
"1108","Intervention","Vaccine"
"1109","Intervention","Vaccine"
"1110","Intervention","Vaccine"
"1111","Intervention","Vaccine"
"1112","Intervention","Vaccine"
"1113","Intervention","Vaccine"
"1114","Intervention","Vaccine"
"1115","Intervention","Vaccine"
"1116","Intervention","Vaccine"
"1117","Intervention","Vaccine"
"1118","Intervention","Vaccine"
"1119","Intervention","Vaccine"
"1120","Intervention","Vaccine"
"1121","Intervention","Vaccine"
"1122","Intervention","Vaccine"
"1123","Intervention","Vaccine"
"1124","Intervention","Vaccine"
"1125","Intervention","Vaccine"
"1126","Intervention","Vaccine"
"1127","Intervention","Vaccine"
"1128","Intervention","Vaccine"
"1129","Intervention","Vaccine"
"1130","Intervention","Vaccine"
"1131","Intervention","Vaccine"
"1132","Intervention","Vaccine"
"1133","Intervention","Vaccine"
"1134","Intervention","Vaccine"
"1135","Intervention","Vaccine"
"1136","Intervention","Vaccine"
"1137","Intervention","Vaccine"
"1138","Intervention","Vaccine"
"1139","Intervention","Vaccine"
"1140","Intervention","Vaccine"
"1141","Intervention","Vaccine"
"1142","Intervention","Vaccine"
"1143","Intervention","Vaccine"
"1144","Intervention","Vaccine"
"1145","Intervention","Vaccine"
"1146","Intervention","Vaccine"
"1147","Intervention","Vaccine"
"1148","Intervention","Vaccine"
"1149","Intervention","Vaccine"
"1150","Intervention","Vaccine"
"1151","Intervention","Vaccine"
"1152","Intervention","Vaccine"
"1153","Intervention","Vaccine"
"1154","Intervention","Vaccine"
"1155","Intervention","Vaccine"
"1156","Intervention","Vaccine"
"1157","Intervention","Vaccine"
"1158","Intervention","Vaccine"
"1159","Intervention","Vaccine"
"1160","Intervention","Vaccine"
"1161","Intervention","Vaccine"
"1162","Intervention","Vaccine"
"1163","Intervention","Vaccine"
"1164","Intervention","Vaccine"
"1165","Intervention","Vaccine"
"1166","Intervention","Vaccine"
"1167","Intervention","Vaccine"
"1168","Intervention","Vaccine"
"1169","Intervention","Vaccine"
"1170","Intervention","Vaccine"
"1171","Intervention","Vaccine"
"1172","Intervention","Vaccine"
"1173","Intervention","Vaccine"
"1174","Intervention","Vaccine"
"1175","Intervention","Vaccine"
"1176","Intervention","Vaccine"
"1177","Intervention","Vaccine"
"1178","Intervention","Vaccine"
"1179","Intervention","Vaccine"
"1180","Intervention","Vaccine"
"1181","Intervention","Vaccine"
"1182","Intervention","Vaccine"
"1183","Intervention","Vaccine"
"1184","Intervention","Vaccine"
"1185","Intervention","Vaccine"
"1186","Intervention","Vaccine"
"1187","Intervention","Vaccine"
"1188","Intervention","Vaccine"
"1189","Intervention","Vaccine"
"1190","Intervention","Vaccine"
"1191","Intervention","Vaccine"
"1192","Intervention","Vaccine"
"1193","Intervention","Vaccine"
"1194","Intervention","Vaccine"
"1195","Intervention","Vaccine"
"1196","Intervention","Vaccine"
"1197","Intervention","Vaccine"
"1198","Intervention","Vaccine"
"1199","Intervention","Vaccine"
"1200","Intervention","Vaccine"
"1201","Intervention","Vaccine"
"1202","Intervention","Vaccine"
"1203","Intervention","Vaccine"
"1204","Intervention","Vaccine"
"1205","Intervention","Vaccine"
"1206","Intervention","Vaccine"
"1207","Intervention","Vaccine"
"1208","Intervention","Vaccine"
"1209","Intervention","Vaccine"
"1210","Intervention","Vaccine"
"1211","Intervention","Vaccine"
"1212","Intervention","Vaccine"
"1213","Intervention","Vaccine"
"1214","Intervention","Vaccine"
"1215","Intervention","Vaccine"
"1216","Intervention","Vaccine"
"1217","Intervention","Vaccine"
"1218","Intervention","Vaccine"
"1219","Intervention","Vaccine"
"1220","Intervention","Vaccine"
"1221","Intervention","Vaccine"
"1222","Intervention","Vaccine"
"1223","Intervention","Vaccine"
"1224","Intervention","Vaccine"
"1225","Intervention","Vaccine"
"1226","Intervention","Vaccine"
"1227","Intervention","Vaccine"
"1228","Intervention","Vaccine"
"1229","Intervention","Vaccine"
"1230","Intervention","Vaccine"
"1231","Intervention","Vaccine"
"1232","Intervention","Vaccine"
"1233","Intervention","Vaccine"
"1234","Intervention","Vaccine"
"1235","Intervention","Vaccine"
"1236","Intervention","Vaccine"
"1237","Intervention","Vaccine"
"1238","Intervention","Vaccine"
"1239","Intervention","Vaccine"
"1240","Intervention","Vaccine"
"1241","Intervention","Vaccine"
"1242","Intervention","Vaccine"
"1243","Intervention","Vaccine"
"1244","Intervention","Vaccine"
"1245","Intervention","Vaccine"
"1246","Intervention","Vaccine"
"1247","Intervention","Vaccine"
"1248","Intervention","Vaccine"
"1249","Intervention","Vaccine"
"1250","Intervention","Vaccine"
"1251","Intervention","Vaccine"
"1252","Intervention","Vaccine"
"1253","Intervention","Vaccine"
"1254","Intervention","Vaccine"
"1255","Intervention","Vaccine"
"1256","Intervention","Vaccine"
"1257","Intervention","Vaccine"
"1258","Intervention","Vaccine"
"1259","Intervention","Vaccine"
"1260","Intervention","Vaccine"
"1261","Intervention","Vaccine"
"1262","Intervention","Vaccine"
"1263","Intervention","Vaccine"
"1264","Intervention","Vaccine"
"1265","Intervention","Vaccine"
"1266","Intervention","Vaccine"
"1267","Intervention","Vaccine"
"1268","Intervention","Vaccine"
"1269","Intervention","Vaccine"
"1270","Intervention","Vaccine"
"1271","Intervention","Vaccine"
"1272","Intervention","Vaccine"
"1273","Intervention","Vaccine"
"1274","Intervention","Vaccine"
"1275","Intervention","Vaccine"
"1276","Intervention","Vaccine"
"1277","Intervention","Vaccine"
"1278","Intervention","Vaccine"
"1279","Intervention","Vaccine"
"1280","Intervention","Vaccine"
"1281","Intervention","Vaccine"
"1282","Intervention","Vaccine"
"1283","Intervention","Vaccine"
"1284","Intervention","Vaccine"
"1285","Intervention","Vaccine"
"1286","Intervention","Vaccine"
"1287","Intervention","Vaccine"
"1288","Intervention","Vaccine"
"1289","Intervention","Vaccine"
"1290","Intervention","Vaccine"
"1291","Intervention","Vaccine"
"1292","Intervention","Vaccine"
"1293","Intervention","Vaccine"
"1294","Intervention","Vaccine"
"1295","Intervention","Vaccine"
"1296","Intervention","Vaccine"
"1297","Intervention","Vaccine"
"1298","Intervention","Vaccine"
"1299","Intervention","Vaccine"
"1300","Intervention","Vaccine"
"1301","Intervention","Vaccine"
"1302","Intervention","Vaccine"
"1303","Intervention","Vaccine"
"1304","Intervention","Vaccine"
"1305","Intervention","Vaccine"
"1306","Intervention","Vaccine"
"1307","Intervention","Vaccine"
"1308","Intervention","Vaccine"
"1309","Intervention","Vaccine"
"1310","Intervention","Vaccine"
"1311","Intervention","Vaccine"
"1312","Intervention","Vaccine"
"1313","Intervention","Vaccine"
"1314","Intervention","Vaccine"
"1315","Intervention","Vaccine"
"1316","Intervention","Vaccine"
"1317","Intervention","Vaccine"
"1318","Intervention","Vaccine"
"1319","Intervention","Vaccine"
"1320","Intervention","Vaccine"
"1321","Intervention","Vaccine"
"1322","Intervention","Vaccine"
"1323","Intervention","Vaccine"
"1324","Intervention","Vaccine"
"1325","Intervention","Vaccine"
"1326","Intervention","Vaccine"
"1327","Intervention","Vaccine"
"1328","Intervention","Vaccine"
"1329","Intervention","Vaccine"
"1330","Intervention","Vaccine"
"1331","Intervention","Vaccine"
"1332","Intervention","Vaccine"
"1333","Intervention","Vaccine"
"1334","Intervention","Vaccine"
"1335","Intervention","Vaccine"
"1336","Intervention","Vaccine"
"1337","Intervention","Vaccine"
"1338","Intervention","Vaccine"
"1339","Intervention","Vaccine"
"1340","Intervention","Vaccine"
"1341","Intervention","Vaccine"
"1342","Intervention","Vaccine"
"1343","Intervention","Vaccine"
"1344","Intervention","Vaccine"
"1345","Intervention","Vaccine"
"1346","Intervention","Vaccine"
"1347","Intervention","Vaccine"
"1348","Intervention","Vaccine"
"1349","Intervention","Vaccine"
"1350","Intervention","Vaccine"
"1351","Intervention","Vaccine"
"1352","Intervention","Vaccine"
"1353","Intervention","Vaccine"
"1354","Intervention","Vaccine"
"1355","Intervention","Vaccine"
"1356","Intervention","Vaccine"
"1357","Intervention","Vaccine"
"1358","Intervention","Vaccine"
"1359","Intervention","Vaccine"
"1360","Intervention","Vaccine"
"1361","Intervention","Vaccine"
"1362","Intervention","Vaccine"
"1363","Intervention","Vaccine"
"1364","Intervention","Vaccine"
"1365","Intervention","Vaccine"
"1366","Intervention","Vaccine"
"1367","Intervention","Vaccine"
"1368","Intervention","Vaccine"
"1369","Intervention","Vaccine"
"1370","Intervention","Vaccine"
"1371","Intervention","Vaccine"
"1372","Intervention","Vaccine"
"1373","Intervention","Vaccine"
"1374","Intervention","Vaccine"
"1375","Intervention","Vaccine"
"1376","Intervention","Vaccine"
"1377","Intervention","Vaccine"
"1378","Intervention","Vaccine"
"1379","Intervention","Vaccine"
"1380","Intervention","Vaccine"
"1381","Intervention","Vaccine"
"1382","Intervention","Vaccine"
"1383","Intervention","Vaccine"
"1384","Intervention","Vaccine"
"1385","Intervention","Vaccine"
"1386","Intervention","Vaccine"
"1387","Intervention","Vaccine"
"1388","Intervention","Vaccine"
"1389","Intervention","Vaccine"
"1390","Intervention","Vaccine"
"1391","Intervention","Vaccine"
"1392","Intervention","Vaccine"
"1393","Intervention","Vaccine"
"1394","Intervention","Vaccine"
"1395","Intervention","Vaccine"
"1396","Intervention","Vaccine"
"1397","Intervention","Vaccine"
"1398","Intervention","Vaccine"
"1399","Intervention","Vaccine"
"1400","Intervention","Vaccine"
"1401","Intervention","Vaccine"
"1402","Intervention","Vaccine"
"1403","Intervention","Vaccine"
"1404","Intervention","Vaccine"
"1405","Intervention","Vaccine"
"1406","Intervention","Vaccine"
"1407","Intervention","Vaccine"
"1408","Intervention","Vaccine"
"1409","Intervention","Vaccine"
"1410","Intervention","Vaccine"
"1411","Intervention","Vaccine"
"1412","Intervention","Vaccine"
"1413","Intervention","Vaccine"
"1414","Intervention","Vaccine"
"1415","Intervention","Vaccine"
"1416","Intervention","Vaccine"
"1417","Intervention","Vaccine"
"1418","Intervention","Vaccine"
"1419","Intervention","Vaccine"
"1420","Intervention","Vaccine"
"1421","Intervention","Vaccine"
"1422","Intervention","Vaccine"
"1423","Intervention","Vaccine"
"1424","Intervention","Vaccine"
"1425","Intervention","Vaccine"
"1426","Intervention","Vaccine"
"1427","Intervention","Vaccine"
"1428","Intervention","Vaccine"
"1429","Intervention","Vaccine"
"1430","Intervention","Vaccine"
"1431","Intervention","Vaccine"
"1432","Intervention","Vaccine"
"1433","Intervention","Vaccine"
"1434","Intervention","Vaccine"
"1435","Intervention","Vaccine"
"1436","Intervention","Vaccine"
"1437","Intervention","Vaccine"
"1438","Intervention","Vaccine"
"1439","Intervention","Vaccine"
"1440","Intervention","Vaccine"
"1441","Intervention","Vaccine"
